https://www.hltv.org/matches/2356104/ence-vs-9z-pgl-major-antwerp-2022-challengers-stage,2356104,https://www.hltv.org/download/demo/71819,71819,"['ence', '9z']","[4869, 9996]","[['dycha', 'hades', 'snappi', 'maden', 'spinx'], ['rox', 'luken', 'dgt', 'dav1d', 'max']]","[[16080, 16848, 922, 11777, 18221], [16067, 15914, 14736, 18865, 12092]]","[['ct'], ['t']]","[[16, 7]]","[9, 6]",['Mirage'],ence,9z,16:05,2022-05-09,1652105100000,PGL Major Antwerp 2022 Challengers Stage,6384,1,Spinx
https://www.hltv.org/matches/2356109/eternal-fire-vs-renegades-pgl-major-antwerp-2022-challengers-stage,2356109,https://www.hltv.org/download/demo/71821,71821,"['eternal-fire', 'renegades']","[11251, 6211]","[['xantares', 'woxic', 'calyx', 'imorr', 'xfl0ud'], ['liazz', 'sico', 'alistair', 'ins', 'hatz']]","[[7938, 8574, 8575, 15835, 19187], [10588, 9102, 11139, 11140, 11162]]","[['ct'], ['t']]","[[16, 2]]","[13, 2]",['Vertigo'],eternal-fire,renegades,17:30,2022-05-09,1652110200000,PGL Major Antwerp 2022 Challengers Stage,6384,1,xfl0ud
https://www.hltv.org/matches/2356110/complexity-vs-ihc-pgl-major-antwerp-2022-challengers-stage,2356110,https://www.hltv.org/download/demo/71822,71822,"['complexity', 'ihc']","[5005, 11585]","[['junior', 'grim', 'floppy', 'fang', 'jt'], ['kabal', 'nin9', 'sk0r', 'blitz', 'techno']]","[[14494, 13578, 12713, 17372, 11630], [10870, 15072, 18638, 20194, 20275]]","[['ct'], ['t']]","[[16, 13]]","[7, 8]",['Nuke'],complexity,ihc,18:30,2022-05-09,1652113800000,PGL Major Antwerp 2022 Challengers Stage,6384,1,bLitz
https://www.hltv.org/matches/2356105/g2-vs-spirit-pgl-major-antwerp-2022-challengers-stage,2356105,https://www.hltv.org/download/demo/71823,71823,"['g2', 'spirit']","[5995, 7020]","[['niko', 'hunter', 'jackz', 'm0nesy', 'aleksib'], ['chopper', 'degster', 'magixx', 's1ren', 'patsi']]","[[3741, 3972, 284, 19230, 9816], [7716, 17306, 18317, 18506, 19673]]","[['ct'], ['t']]","[[19, 17]]","[11, 4]",['Dust2'],g2,spirit,17:30,2022-05-09,1652110200000,PGL Major Antwerp 2022 Challengers Stage,6384,1,huNter-
https://www.hltv.org/matches/2356106/forze-vs-bad-news-eagles-pgl-major-antwerp-2022-challengers-stage,2356106,https://www.hltv.org/download/demo/71824,71824,"['forze', 'bad-news-eagles']","[8135, 11518]","[[], []]","[[], []]","[['ct'], ['t']]","[[16, 7]]","[9, 6]",['Inferno'],forze,bad-news-eagles,19:05,2022-05-09,1652115900000,PGL Major Antwerp 2022 Challengers Stage,6384,1,Norwi
https://www.hltv.org/matches/2356107/ence-vs-outsiders-pgl-major-antwerp-2022-challengers-stage,2356107,https://www.hltv.org/download/demo/71826,71826,"['ence', 'outsiders']","[4869, 11595]","[['dycha', 'hades', 'snappi', 'maden', 'spinx'], ['buster', 'qikert', 'jame', 'fl1t', 'yekindar']]","[[16080, 16848, 922, 11777, 18221], [11942, 13239, 13776, 12732, 13915]]","[['ct'], ['t']]","[[16, 6]]","[10, 5]",['Vertigo'],ence,outsiders,20:10,2022-05-09,1652119800000,PGL Major Antwerp 2022 Challengers Stage,6384,1,dycha
https://www.hltv.org/matches/2356111/imperial-vs-liquid-pgl-major-antwerp-2022-challengers-stage,2356111,https://www.hltv.org/download/demo/71825,71825,"['imperial', 'liquid']","[9455, 5973]","[['boltz', 'fallen', 'vini', 'fnx', 'fer'], ['nitr0', 'elige', 'osee', 'naf', 'shox']]","[[8568, 2023, 12822, 557, 8564], [7687, 8738, 13249, 8520, 1225]]","[['ct'], ['t']]","[[16, 10]]","[8, 7]",['Inferno'],imperial,liquid,19:40,2022-05-09,1652118000000,PGL Major Antwerp 2022 Challengers Stage,6384,1,fer
https://www.hltv.org/matches/2356107/ence-vs-outsiders-pgl-major-antwerp-2022-challengers-stage,2356107,https://www.hltv.org/download/demo/71826,71826,"['ence', 'outsiders']","[4869, 11595]","[['dycha', 'hades', 'snappi', 'maden', 'spinx'], ['buster', 'qikert', 'jame', 'fl1t', 'yekindar']]","[[16080, 16848, 922, 11777, 18221], [11942, 13239, 13776, 12732, 13915]]","[['ct'], ['t']]","[[16, 6]]","[10, 5]",['Vertigo'],ence,outsiders,20:10,2022-05-09,1652119800000,PGL Major Antwerp 2022 Challengers Stage,6384,1,dycha
https://www.hltv.org/matches/2356108/astralis-vs-vitality-pgl-major-antwerp-2022-challengers-stage,2356108,https://www.hltv.org/download/demo/71827,71827,"['astralis', 'vitality']","[6665, 9565]","[[], []]","[[], []]","[['ct'], ['t']]","[[8, 16]]","[6, 9]",['Mirage'],vitality,astralis,21:20,2022-05-09,1652124000000,PGL Major Antwerp 2022 Challengers Stage,6384,1,blameF
https://www.hltv.org/matches/2356108/astralis-vs-vitality-pgl-major-antwerp-2022-challengers-stage,2356108,https://www.hltv.org/download/demo/71827,71827,"['astralis', 'vitality']","[6665, 9565]","[[], []]","[[], []]","[['ct'], ['t']]","[[8, 16]]","[6, 9]",['Mirage'],vitality,astralis,21:20,2022-05-09,1652124000000,PGL Major Antwerp 2022 Challengers Stage,6384,1,blameF
https://www.hltv.org/matches/2356112/mibr-vs-9z-pgl-major-antwerp-2022-challengers-stage,2356112,https://www.hltv.org/download/demo/71828,71828,"['mibr', '9z']","[9215, 9996]","[[], []]","[[], []]","[['ct'], ['t']]","[[16, 14]]","[7, 8]",['Overpass'],mibr,9z,20:55,2022-05-09,1652122500000,PGL Major Antwerp 2022 Challengers Stage,6384,1,max
https://www.hltv.org/matches/2356098/g2-vs-liquid-pgl-major-antwerp-2022-challengers-stage,2356098,https://www.hltv.org/download/demo/71814,71814,"['g2', 'liquid']","[5995, 5973]","[['niko', 'hunter', 'jackz', 'm0nesy', 'aleksib'], ['nitr0', 'elige', 'osee', 'naf', 'shox']]","[[3741, 3972, 284, 19230, 9816], [7687, 8738, 13249, 8520, 1225]]","[['ct'], ['t']]","[[16, 6]]","[13, 2]",['Inferno'],g2,liquid,13:00,2022-05-09,1652094000000,PGL Major Antwerp 2022 Challengers Stage,6384,1,NiKo
https://www.hltv.org/matches/2356107/ence-vs-outsiders-pgl-major-antwerp-2022-challengers-stage,2356107,https://www.hltv.org/download/demo/71826,71826,"['ence', 'outsiders']","[4869, 11595]","[['dycha', 'hades', 'snappi', 'maden', 'spinx'], ['buster', 'qikert', 'jame', 'fl1t', 'yekindar']]","[[16080, 16848, 922, 11777, 18221], [11942, 13239, 13776, 12732, 13915]]","[['ct'], ['t']]","[[16, 6]]","[10, 5]",['Vertigo'],ence,outsiders,20:10,2022-05-09,1652119800000,PGL Major Antwerp 2022 Challengers Stage,6384,1,dycha
https://www.hltv.org/matches/2356108/astralis-vs-vitality-pgl-major-antwerp-2022-challengers-stage,2356108,https://www.hltv.org/download/demo/71827,71827,"['astralis', 'vitality']","[6665, 9565]","[['xyp9x', 'k0nfig', 'gla1ve', 'farlig', 'blamef'], ['apex', 'zywoo', 'misutaaa', 'dupreeh', 'magisk']]","[[4954, 9078, 7412, 13300, 15165], [7322, 11893, 14176, 7398, 9032]]","[['ct'], ['t']]","[[8, 16]]","[6, 9]",['Mirage'],vitality,astralis,21:20,2022-05-09,1652124000000,PGL Major Antwerp 2022 Challengers Stage,6384,1,ZywOo
